Foyer Depense Region Type SurfaceC  
33303 3618.91284179687 6 0 11000  
2710 10201.7705078125 6 1 0  
2017 9219.529296875 6 1 0  
1301 12521.17578125 6 1 0  
3013 5138.6298828125 6 1 0  
32106 3675.2119140625 6 0 0  
31403 4521.1279296875 6 0 0  
3706 9470.4892578125 6 1 0  
3816 9388.6015625 6 1 0  
30305 2116.98681640625 6 0 9000  
3226 6709.97412109375 6 1 0  
3709 5728.4716796875 6 1 0  
3614 5420.35546875 6 1 0  
32802 6864.76708984375 6 0 23100  
2716 3461.62963867187 6 1 0  
31015 2096.95556640625 6 0 0  
6624 6800.7587890625 6 1 0  
10221 4725.26953125 6 1 0  
1908 4437.154296875 6 1 0  
30802 3514.15942382812 6 0 0  
30504 2440.15161132813 6 0 0  
2020 4833.93603515625 6 1 0  
32716 2431.60546875 6 0 8000  
1313 7611.16455078125 6 1 0  
31013 5607.52880859375 6 0 8000  
30719 4991.3173828125 6 0 0  
2808 4827.44921875 6 1 0  
32706 3115.45288085937 6 0 7200  
30712 7020.171875 6 0 0  
3509 3820.72509765625 6 1 0  
31406 7743.05078125 6 0 0  
33511 1284.26501464844 6 0 0  
32705 1323.978515625 6 0 0  
2705 6062.3642578125 6 1 0  
2528 7136.7236328125 6 1 0  
3806 2759.95947265625 6 1 0  
33409 3520.93237304687 6 0 8500  
33118 7101.74609375 6 0 28000  
3807 13237.662109375 6 1 0  
6721 3117.85717773437 6 1 0  
32901 2155.50366210937 6 0 1300  
2301 4424.30908203125 6 1 0  
32703 1654.94921875 6 0 0  
32402 4001.06494140625 6 0 0  
33513 2248.77709960937 6 0 0  
6628 5787.38671875 6 1 0  
3618 5861.86181640625 6 1 0  
32020 2429.94921875 6 0 10000  
30412 2416.97045898437 6 0 5100  
31202 4127.47998046875 6 0 7050  
31205 5218.974609375 6 0 6000  
30713 9957.296875 6 0 0  
3605 10525.5498046875 6 1 0  
31628 4696.79248046875 6 0 0  
31408 3025.49536132812 6 0 0  
2902 3800.39916992187 6 1 0  
33310 1585.3271484375 6 0 0  
3721 9916.59765625 6 1 0  
32812 2420.88232421875 6 0 0  
3914 6074.19775390625 6 1 0  
33120 2004.29467773437 6 0 6000  
2807 9447.7236328125 6 1 0  
32627 1661.64404296875 6 0 0  
3316 6474.5537109375 6 1 0  
30510 2386.744140625 6 0 7400  
33612 3001.54321289062 6 0 0  
3417 11429.34765625 6 1 0  
32720 2765.89135742187 6 0 6000  
33113 2394.32958984375 6 0 2120  
32420 1922.59753417969 6 0 0  
32013 3487.84252929687 6 0 15000  
32912 1945.81506347656 6 0 0  
2209 2474.96435546875 6 1 0  
31615 2886.39379882812 6 0 4000  
32209 2917.96362304687 6 0 16390  
31826 2538.37329101562 6 0 0  
33202 3635.53637695312 6 0 7000  
3305 3717.55737304687 6 1 0  
33307 1409.67639160156 6 0 1500  
3407 8194.4208984375 6 1 0  
30909 4498.84375 6 0 0  
3602 13071.953125 6 1 0  
31008 2591.49951171875 6 0 7000  
1803 3308.97021484375 6 1 0  
1411 11081.1845703125 6 1 0  
3012 11902.625 6 1 0  
3901 3817.06640625 6 1 0  
3109 5265.8994140625 6 1 0  
1913 4927.97705078125 6 1 0  
30609 2331.93017578125 6 0 5850  
3903 3182.93432617188 6 1 0  
33216 2059.7158203125 6 0 0  
1710 2418.15283203125 6 1 0  
30615 2127.5859375 6 0 9900  
33402 2898.81469726562 6 0 0  
32601 1830.15283203125 6 0 2000  
1501 8494.99609375 6 1 0  
32401 1739.92163085938 6 0 7850  
31412 1544.34594726563 6 0 0  
32008 2636.08935546875 6 0 6000  
32810 2934.44116210937 6 0 3300  
32630 7240.33056640625 6 0 0  
2804 17791.5625 6 1 0  
30902 3328.125 6 0 3500  
33516 3270.69458007812 6 0 0  
31604 4225.43017578125 6 0 20000  
31810 2271.70288085937 6 0 0  
3616 10266.93359375 6 1 0  
2413 7053.94970703125 6 1 0  
30810 2317.8720703125 6 0 0  
31830 3907.78125 6 0 10000  
2311 3656.01879882812 6 1 0  
31003 3271.18432617188 6 0 2500  
3206 7084.7080078125 6 1 0  
2320 2469.73608398438 6 1 0  
3118 8042.88818359375 6 1 0  
3313 6273.44384765625 6 1 0  
2110 2845.68774414062 6 1 0  
2918 7081.46533203125 6 1 0  
31626 1944.23962402344 6 0 6000  
33109 2560.89575195312 6 0 2700  
30309 5490.939453125 6 0 10500  
1508 7464.04638671875 6 1 0  
33110 3245.138671875 6 0 9700  
2404 4354.38720703125 6 1 0  
31201 2873.82934570312 6 0 2000  
3607 5160.33642578125 6 1 0  
2306 9433.7880859375 6 1 0  
31119 4188.55078125 6 0 0  
31417 7163.046875 6 0 0  
3201 5312.15869140625 6 1 0  
31608 2897.73754882812 6 0 21000  
33201 9104.45703125 6 0 1500  
32433 5346.00927734375 6 0 0  
32208 3798.55053710937 6 0 34000  
1716 9528.50390625 6 1 0  
6808 1482.37023925781 6 1 0  
1408 2672.4169921875 6 1 0  
3907 7026.4462890625 6 1 0  
6609 6645.2978515625 6 1 0  
1623 9991.3662109375 6 1 0  
32604 6720.10400390625 6 0 0  
32811 5136.9453125 6 0 0  
32206 2829.24365234375 6 0 25000  
32629 4448.4541015625 6 0 0  
32017 3793.759765625 6 0 0  
3404 8166.8857421875 6 1 0  
33405 2348.0244140625 6 0 3070  
10202 6214.48828125 6 1 0  
33020 2578.63037109375 6 0 0  
30720 4994.484375 6 0 0  
1905 2866.66845703125 6 1 0  
31827 1072.29077148438 6 0 0  
2004 11273.384765625 6 1 0  
31616 3460.22143554687 6 0 10000  
2615 3957.42431640625 6 1 0  
2529 45801.7109375 6 1 0  
1920 2704.69458007812 6 1 0  
31014 5269.90185546875 6 0 3000  
1606 6166.05810546875 6 1 0  
31618 2919.68627929687 6 0 17000  
2530 8340.8623046875 6 1 0  
30709 5183.4443359375 6 0 14406  
2406 4212.43408203125 6 1 0  
31220 2665.19506835937 6 0 0  
2118 6452.61767578125 6 1 0  
33617 2551.98046875 6 0 0  
4015 3545.87573242187 6 1 0  
3412 6239.5732421875 6 1 0  
31107 2907.2060546875 6 0 3000  
32407 8056.55810546875 6 0 0  
3603 3493.16162109375 6 1 0  
2203 5891.47998046875 6 1 0  
3902 1791.15051269531 6 1 0  
1310 4900.0888671875 6 1 0  
32612 3440.97265625 6 0 0  
1304 6579.34375 6 1 0  
32414 3534.19140625 6 0 0  
1528 7776.8134765625 6 1 0  
3015 8873.5390625 6 1 0  
33010 4455.431640625 6 0 0  
33122 3247.99877929687 6 0 0  
30315 2868.82739257812 6 0 4500  
33613 4452.4052734375 6 0 0  
4020 10173.115234375 6 1 0  
6709 4799.69140625 6 1 0  
1402 17631.951171875 6 1 0  
3615 9520.7060546875 6 1 0  
33007 1127.49938964844 6 0 0  
2911 4836.75341796875 6 1 0  
33114 2124.76904296875 6 0 0  
32413 4275.3125 6 0 0  
6710 9278.3251953125 6 1 0  
2901 4679.8076171875 6 1 0  
1506 12112.7978515625 6 1 0  
1405 3867.32495117187 6 1 0  
3617 8085.77294921875 6 1 0  
1406 7622.59033203125 6 1 0  
32714 2333.27807617187 6 0 12000  
31601 2604.9296875 6 0 21000  
32201 2939.484375 6 0 33500  
31919 1641.25170898438 6 0 9200  
1307 11523.1767578125 6 1 0  
32814 2199.20361328125 6 0 5000  
3006 4350.35546875 6 1 0  
33311 2406.06176757812 6 0 1200  
3223 5151.3046875 6 1 0  
2021 8045.3203125 6 1 0  
31108 4291.65966796875 6 0 3300  
3720 6649.4072265625 6 1 0  
3604 6416.07421875 6 1 0  
30620 2417.986328125 6 0 9000  
3513 3208.283203125 6 1 0  
2611 8163.9736328125 6 1 0  
30614 3186.81127929687 6 0 21336  
33517 3333.73779296875 6 0 0  
2614 1515.11291503906 6 1 0  
2103 7694.5283203125 6 1 0  
32915 4471.34033203125 6 0 0  
6813 2155.19287109375 6 1 0  
31805 5505.3759765625 6 0 18000  
31105 1985.24890136719 6 0 4000  
2011 6674.9892578125 6 1 0  
6705 3107.52465820312 6 1 0  
3406 6966.54931640625 6 1 0  
32002 2881.37036132813 6 0 10000  
32216 1658.21643066406 6 0 3000  
3011 7219.3203125 6 1 0  
33415 4513.375 6 0 275  
32917 3001.66918945312 6 0 0  
2114 7726.2734375 6 1 0  
32628 4736.9794921875 6 0 0  
30716 3369.7607421875 6 0 0  
6630 5834.1904296875 6 1 0  
33501 2169.82495117187 6 0 0  
2317 8812.43359375 6 1 0  
2316 5754.94921875 6 1 0  
4021 5777.37548828125 6 1 0  
30408 5363.04931640625 6 0 4000  
32423 1589.15173339844 6 0 0  
2107 11404.419921875 6 1 0  
2410 13018.40625 6 1 0  
31121 2845.49536132812 6 0 0  
3515 5610.615234375 6 1 0  
31801 1954.37109375 6 0 4000  
2310 13272.4091796875 6 1 0  
30402 1965.12219238281 6 0 3500  
1914 6501.0537109375 6 1 0  
32211 1615.58666992188 6 0 5000  
33005 14163.04296875 6 0 0  
2418 6311.42529296875 6 1 0  
6616 4452.9228515625 6 1 0  
31217 2266.72387695312 6 0 0  
32807 5122.36083984375 6 0 17000  
3309 10138.4931640625 6 1 0  
31814 4561.5625 6 0 0  
3402 10764.9580078125 6 1 0  
10208 3120.92456054688 6 1 0  
1414 8824.783203125 6 1 0  
1813 2592.4521484375 6 1 0  
1312 14654.146484375 6 1 0  
4008 4511.294921875 6 1 0  
1812 6569.43896484375 6 1 0  
32424 3802.43579101562 6 0 0  
2913 15339.4267578125 6 1 0  
30818 5333.22021484375 6 0 1000  
32215 2213.0009765625 6 0 29000  
2210 4185.4130859375 6 1 0  
2520 9468.9716796875 6 1 0  
30301 3977.79052734375 6 0 8000  
2610 5926.37109375 6 1 0  
6801 6085.2099609375 6 1 0  
2108 7247.6484375 6 1 0  
2112 7066.67822265625 6 1 0  
31012 5303.7275390625 6 0 10000  
1603 5929.7998046875 6 1 0  
31811 1463.95886230469 6 0 0  
3610 6742.8701171875 6 1 0  
33111 12183.8671875 6 0 8000  
1801 2403.32641601562 6 1 0  
30903 2576.30639648437 6 0 6000  
1715 9538.4482421875 6 1 0  
32613 4393.1728515625 6 0 0  
10215 3238.62329101562 6 1 0  
1415 8113.2099609375 6 1 0  
31818 2461.982421875 6 0 0  
32435 4061.0390625 6 0 0  
2612 5661.94189453125 6 1 0  
31001 3891.228515625 6 0 0  
6613 7668.7626953125 6 1 0  
31605 2568.11083984375 6 0 36000  
30718 5466.60693359375 6 0 0  
3507 8298.162109375 6 1 0  
3909 2288.36474609375 6 1 0  
31916 978.226135253906 6 0 0  
30619 1598.96960449219 6 0 11700  
1624 8545.314453125 6 1 0  
32015 1199.95886230469 6 0 7500  
3304 9660.2001953125 6 1 0  
32428 2713.90502929688 6 0 9600  
32624 2367.74145507812 6 0 0  
30813 2002.55981445313 6 0 150  
33217 2275.0986328125 6 0 3000  
30401 2799.23510742187 6 0 11000  
32221 2151.484375 6 0 5000  
32118 3387.77978515625 6 0 0  
1705 9517.9892578125 6 1 0  
3308 5774.365234375 6 1 0  
2712 4942.41552734375 6 1 0  
33608 4774.4189453125 6 0 0  
1912 31066.49609375 6 1 0  
3410 5252.09716796875 6 1 0  
2526 8050.546875 6 1 0  
4005 2480.9599609375 6 1 0  
1625 14962.302734375 6 1 0  
32902 7086.69287109375 6 0 0  
3101 6621.0615234375 6 1 0  
6706 5108.5400390625 6 1 0  
33604 3574.41064453125 6 0 0  
2916 13107.3779296875 6 1 0  
1808 15419.9130859375 6 1 0  
6716 3032.04809570312 6 1 0  
1524 23654.298828125 6 1 0  
6607 10387.072265625 6 1 0  
2009 8411.755859375 6 1 0  
31812 3101.37817382813 6 0 0  
1610 5465.72265625 6 1 0  
30812 6431.7763671875 6 0 0  
6620 11855.21484375 6 1 0  
32606 2733.85229492187 6 0 0  
3009 12231.666015625 6 1 0  
2905 5000.34228515625 6 1 0  
33016 3651.27661132813 6 0 0  
31207 3160.51635742187 6 0 0  
6817 1104.68798828125 6 1 0  
1529 4039.77368164063 6 1 0  
1806 9332.9384765625 6 1 0  
10213 1742.6025390625 6 1 0  
2024 5835.48095703125 6 1 0  
30413 2794.34594726562 6 0 7500  
6818 4330.1689453125 6 1 0  
3910 5627.06689453125 6 1 0  
2521 3821.46215820313 6 1 0  
3809 3496.9072265625 6 1 0  
3113 5279.19287109375 6 1 0  
33102 1578.001953125 6 0 0  
33412 2447.03637695312 6 0 0  
3311 4335.6650390625 6 1 0  
2722 3247.27221679687 6 1 0  
32108 24386.42578125 6 0 0  
1527 10665.4091796875 6 1 0  
31820 2574.00830078125 6 0 2000  
1526 9127.703125 6 1 0  
32619 3893.31762695312 6 0 0  
3619 11440.53125 6 1 0  
2105 1880.37341308594 6 1 0  
2206 9382.642578125 6 1 0  
32425 1685.53576660156 6 0 0  
33011 3803.09936523438 6 0 0  
1522 14339.482421875 6 1 0  
30606 2206.86059570312 6 0 8100  
1514 6682.41748046875 6 1 0  
30616 2031.6875 6 0 6300  
2217 2242.85864257812 6 1 0  
30508 3631.39916992187 6 0 20000  
30605 1710.98461914063 6 0 4500  
3104 3079.18237304687 6 1 0  
1410 5224.20166015625 6 1 0  
32819 2175.3388671875 6 0 0  
6614 6754.09521484375 6 1 0  
32801 8816.154296875 6 0 3000  
32906 3641.333984375 6 0 0  
32429 2168.5791015625 6 0 0  
10223 5258.85595703125 6 1 0  
32115 2121.31396484375 6 0 2000  
37607 615.749694824219 7 0 3000  
38201 1366.09204101563 7 0 0  
38203 2318.83447265625 7 0 36400  
38817 1244.97827148438 7 0 10500  
38818 2144.03955078125 7 0 29900  
38806 1264.66259765625 7 0 14000  
38805 1532.80114746094 7 0 5000  
34405 1458.58154296875 7 0 0  
35902 5176.97607421875 7 0 0  
33705 2011.74682617187 7 0 20000  
11608 1363.716796875 7 1 0  
38721 3009.30078125 7 0 26000  
37317 2786.3681640625 7 0 13000  
38305 1935.7880859375 7 0 0  
35410 3959.21875 7 0 0  
36219 2136.68188476562 7 0 0  
38619 1930.32873535156 7 0 0  
10622 908.597351074219 7 1 0  
35015 1402.20471191406 7 0 0  
36317 3410.603515625 7 0 2900  
6911 10489.0029296875 7 1 0  
38221 2037.53149414062 7 0 0  
38318 1723.9453125 7 0 2000  
11607 3696.19213867187 7 1 0  
35815 1852.79760742188 7 0 2000  
38407 2564.04663085937 7 0 0  
38408 2000.44799804687 7 0 5200  
38410 2066.62475585937 7 0 0  
34103 1546.73864746094 7 0 2500  
11010 2856.921875 7 1 0  
11208 7134.14453125 7 1 0  
33707 2011.85095214844 7 0 6500  
38604 2470.17626953125 7 0 0  
36517 1249.05419921875 7 0 0  
37121 4017.259765625 7 0 6500  
37310 1771.35131835938 7 0 0  
37114 1402.40625 7 0 1300  
34909 2114.91088867187 7 0 30100  
38116 1229.37963867188 7 0 6500  
38715 3120.26953125 7 0 13000  
38106 3123.51904296875 7 0 0  
7011 8955.220703125 7 1 0  
33713 3189.5 7 0 10000  
38103 1664.73596191406 7 0 6500  
38101 1428.84423828125 7 0 18200  
38013 1651.14416503906 7 0 3880  
38012 957.692810058594 7 0 5000  
11104 1339.77954101563 7 1 0  
37616 479.736450195313 7 0 2000  
38002 1833.96118164063 7 0 6000  
7112 6861.48681640625 7 1 0  
34905 721.950988769531 7 0 0  
38007 5077.3056640625 7 0 35250  
35109 1541.404296875 7 0 9500  
37119 1489.30822753906 7 0 0  
10821 1471.97888183594 7 1 0  
38207 1854.18884277344 7 0 0  
11505 2060.12426757812 7 1 0  
11319 5575.6787109375 7 1 0  
10628 3388.48046875 7 1 0  
35007 4241.79052734375 7 0 0  
37801 6270.2890625 7 0 20400  
37706 3346.48413085938 7 0 6000  
37703 3913.37744140625 7 0 4500  
37606 1456.60974121094 7 0 1800  
34818 1534.0712890625 7 0 16848  
38306 2518.1435546875 7 0 21000  
34105 3394.75390625 7 0 0  
37516 2556.80859375 7 0 4000  
35707 1346.28454589844 7 0 2000  
33820 1052.1728515625 7 0 0  
37904 2980.70361328125 7 0 10360  
37512 2689.95068359375 7 0 6500  
11110 5476.43701171875 7 1 0  
37509 1916.73071289063 7 0 1800  
37503 1131.09521484375 7 0 0  
37501 1455.45764160156 7 0 2000  
37424 2880.76245117187 7 0 9100  
34602 2228.31665039062 7 0 0  
33914 2064.67260742187 7 0 3500  
33919 2634.88696289062 7 0 30500  
38610 1516.88732910156 7 0 0  
33920 1719.18469238281 7 0 12500  
35407 2572.36645507812 7 0 0  
34719 1495.61450195313 7 0 0  
38403 3316.3037109375 7 0 7800  
36103 1934.64599609375 7 0 1500  
34005 2159.42919921875 7 0 1500  
35216 2244.49291992187 7 0 22000  
6913 4649.857421875 7 1 0  
37910 1252.10473632813 7 0 8410  
37211 2640.8125 7 0 9000  
35417 3340.10595703125 7 0 17000  
37613 1712.14453125 7 0 2000  
11611 1547.49133300781 7 1 0  
10308 4892.8828125 7 1 0  
34010 3527.63745117187 7 0 8000  
38602 2626.36938476562 7 0 0  
33801 2091.64038085937 7 0 2500  
38501 1888.314453125 7 0 0  
37913 2787.72290039063 7 0 2590  
37109 2144.97583007812 7 0 19500  
36502 1585.86108398438 7 0 2000  
35211 2371.60229492188 7 0 11060  
37320 1977.08825683594 7 0 16000  
34203 1353.61120605469 7 0 2200  
38001 3041.91674804688 7 0 45500  
35317 4661.41259765625 7 0 0  
37020 1864.59155273438 7 0 20000  
33904 1617.19372558594 7 0 6000  
11618 2841.68408203125 7 1 0  
37013 1106.57373046875 7 0 0  
38003 3593.63818359375 7 0 13000  
37010 3383.19995117187 7 0 18000  
37009 2515.89526367187 7 0 0  
37614 2174.48193359375 7 0 0  
11513 1511.35205078125 7 1 0  
37813 1213.67053222656 7 0 2700  
36822 1859.54821777344 7 0 10000  
36821 994.092407226563 7 0 0  
35605 3292.19360351563 7 0 0  
36812 1716.63525390625 7 0 3000  
11002 2296.18920898438 7 1 0  
36810 1273.33374023438 7 0 9500  
34020 1501.11010742188 7 0 0  
37406 1758.60974121094 7 0 31000  
36805 2091.73071289062 7 0 6600  
7221 4458.22314453125 7 1 0  
35922 3719.50463867187 7 0 0  
36716 1211.15087890625 7 0 0  
34801 1775.54931640625 7 0 0  
34107 886.714050292969 7 0 0  
7012 6596.2177734375 7 1 0  
38412 2866.0810546875 7 0 0  
37026 2080.54907226562 7 0 7800  
35610 3257.16528320312 7 0 10500  
34114 2019.84838867188 7 0 0  
36616 1612.560546875 7 0 5500  
10631 3343.39697265625 7 1 0  
36606 2269.97802734375 7 0 7000  
36411 1036.01281738281 7 0 2000  
36601 1872.13354492188 7 0 5000  
38807 1407.3583984375 7 0 1500  
36420 4220.39111328125 7 0 5630  
34314 1787 7 0 4500  
36407 1703.22277832031 7 0 7000  
11617 3557.65966796875 7 1 0  
37810 2210.92260742187 7 0 23000  
36316 2112.55493164062 7 0 5000  
37307 2913.06958007813 7 0 33300  
7121 10689.0361328125 7 1 0  
36306 3356.87548828125 7 0 5000  
34213 3204.25146484375 7 0 9250  
35424 2139.79174804687 7 0 0  
36221 5274.994140625 7 0 0  
36217 3070.4765625 7 0 2000  
34317 3215.98193359375 7 0 0  
34214 1649.31079101563 7 0 3900  
36203 4049.98217773438 7 0 1500  
36201 3493.75561523438 7 0 2000  
35706 2434.63696289062 7 0 2000  
36112 1961.7109375 7 0 13200  
34215 3122.33471679688 7 0 3900  
38517 2323.61328125 7 0 0  
36022 4810.36669921875 7 0 0  
34216 4035.0498046875 7 0 0  
37004 4110.88671875 7 0 13000  
36013 2831.21069335937 7 0 0  
36008 2050.06225585937 7 0 0  
11106 1057.79724121094 7 1 0  
37313 2413.40893554687 7 0 7300  
35919 2327.19311523438 7 0 0  
35917 1466.26306152344 7 0 0  
35912 2186.42236328125 7 0 0  
37608 2382.86694335937 7 0 3600  
35909 1567.13244628906 7 0 0  
33708 1343.63037109375 7 0 18000  
35721 2223.74438476562 7 0 1000  
11111 2270.14111328125 7 1 0  
38109 2171.32690429687 7 0 26800  
34115 3105.02734375 7 0 0  
34309 2302.5751953125 7 0 0  
35704 1636.41809082031 7 0 8500  
34310 1686.88439941406 7 0 0  
10612 4509.44091796875 7 1 0  
35616 2181.095703125 7 0 4250  
38703 3073.02392578125 7 0 3900  
35609 1282.60546875 7 0 0  
35606 1552.74560546875 7 0 0  
35601 2143.06079101563 7 0 6500  
35519 1416.7216796875 7 0 900  
35008 2450.5703125 7 0 0  
35517 1251.22473144531 7 0 7700  
35515 2820.07641601562 7 0 6000  
35512 2841.20361328125 7 0 3500  
35504 2911.37231445312 7 0 7200  
38520 2644.017578125 7 0 0  
38104 1294.32263183594 7 0 6500  
7223 3599.9951171875 7 1 0  
35412 2942.1328125 7 0 0  
33912 2773.34057617187 7 0 6000  
34007 2390.84692382812 7 0 6000  
37206 1921.609375 7 0 11700  
38603 2539.84033203125 7 0 0  
36503 2036.34790039062 7 0 9000  
37916 1891.70349121094 7 0 15000  
35314 3534.603515625 7 0 4000  
35310 1906.29333496094 7 0 19000  
36014 2332.08349609375 7 0 0  
35303 1565.15100097656 7 0 3600  
35302 1478.982421875 7 0 0  
11105 2155.00610351563 7 1 0  
35711 2742.61791992188 7 0 7000  
34412 1557.14807128906 7 0 1800  
34414 1573.49291992188 7 0 4000  
37907 1367.00317382813 7 0 18000  
36113 960.585754394531 7 0 1400  
38110 1725.83325195313 7 0 12960  
35209 1338.79028320313 7 0 8500  
35203 5999.1181640625 7 0 8000  
37404 1392.78588867188 7 0 1000  
35121 1490.23840332031 7 0 2000  
33911 3300.11840820312 7 0 20000  
37908 1291.54272460938 7 0 25920  
36213 3246.9833984375 7 0 0  
34808 4743.3544921875 7 0 26000  
36815 1483.79553222656 7 0 1000  
35016 1521.39794921875 7 0 0  
37029 1862.81982421875 7 0 5200  
10311 4266.0029296875 7 1 0  
38105 1673.44873046875 7 0 2592  
36118 2050.92749023437 7 0 2024  
10305 3509.77734375 7 1 0  
34002 3991.64868164062 7 0 3500  
10705 6844.7685546875 7 1 0  
37507 810.508972167969 7 0 0  
6901 8306.837890625 7 1 0  
34916 2909.64892578125 7 0 0  
34815 1573.50402832031 7 0 14000  
34813 3299.85571289063 7 0 32880  
34811 2850.259765625 7 0 50000  
34504 3900.01318359375 7 0 4000  
10623 1999.52185058594 7 1 0  
34807 4014.06787109375 7 0 0  
38211 1804.15698242188 7 0 0  
35110 1634.20568847656 7 0 3000  
37604 818.631774902344 7 0 0  
34513 2195.97509765625 7 0 10000  
34717 5465.1953125 7 0 40000  
10616 3384.60766601562 7 1 0  
34516 2690.02392578125 7 0 6000  
10404 4027.01611328125 7 1 0  
34621 1937.85437011719 7 0 0  
11107 4782.99169921875 7 1 0  
34618 2720.62475585937 7 0 5200  
34522 1687.50854492188 7 0 3500  
38504 3526.70166015625 7 0 0  
34601 2267.28393554687 7 0 0  
36712 1316.20874023438 7 0 5000  
10415 7530.6181640625 7 1 0  
11005 5258.31298828125 7 1 0  
37110 2510.42114257812 7 0 0  
36621 2606.25512695312 7 0 5500  
10804 4658.22705078125 7 1 0  
38708 3425.11767578125 7 0 13000  
38808 1249.513671875 7 0 5000  
36713 738.12646484375 7 0 0  
7109 6904.615234375 7 1 0  
34912 2598.49072265625 7 0 6000  
33913 1461.779296875 7 0 11720  
35701 2701.3720703125 7 0 9000  
36010 1983.16137695313 7 0 0  
38204 2925.74658203125 7 0 6500  
34802 3189.412109375 7 0 50000  
37104 3271.58447265625 7 0 18200  
35611 2011.40869140625 7 0 2500  
36302 2489.87573242188 7 0 3000  
10719 1146.28149414063 7 1 0  
10603 3541.95336914062 7 1 0  
37205 2978.56176757812 7 0 1500  
11302 5247.94580078125 7 1 0  
34102 1309.37744140625 7 0 2600  
11303 1427.36059570313 7 1 0  
37403 2063.47216796875 7 0 9100  
34318 2374.29809570312 7 0 4000  
11209 8955.3427734375 7 1 0  
10302 4618.4091796875 7 1 0  
36003 2230.63232421875 7 0 0  
37006 4586.93701171875 7 0 10000  
36210 3850.09814453125 7 0 6000  
33715 3426.7861328125 7 0 8000  
37710 3589.9267578125 7 0 5000  
36415 1507.20788574219 7 0 9600  
35910 3807.31713867188 7 0 0  
10620 10236.8408203125 7 1 0  
37520 1454.62463378906 7 0 0  
35102 4532.75048828125 7 0 8500  
11202 4501.0390625 7 1 0  
35804 2381.90698242187 7 0 3500  
37709 1896.71728515625 7 0 10000  
11613 2997.23999023437 7 1 0  
36320 1153.43322753906 7 0 2400  
38707 1523.34606933594 7 0 5200  
34508 3718.23754882812 7 0 10000  
11514 4294.04248046875 7 1 0  
38312 2741.32885742187 7 0 0  
35717 1518.31665039062 7 0 16000  
34415 2048.93603515625 7 0 2000  
7201 5406.01318359375 7 1 0  
33717 2597.23583984375 7 0 5000  
35215 1470.865234375 7 0 3000  
11109 2219.935546875 7 1 0  
35822 2853.74462890625 7 0 1500  
38402 2839.71313476562 7 0 2600  
34117 1502.12658691406 7 0 7900  
34202 2534.85986328125 7 0 7000  
38222 2665.42041015625 7 0 0  
35906 3688.77319335937 7 0 0  
36526 1594.11279296875 7 0 3500  
38712 4066.67724609375 7 0 0  
7202 7930.431640625 7 1 0  
35821 1651.49682617188 7 0 0  
37701 1944.298828125 7 0 8600  
37422 2196.55004882812 7 0 23200  
34312 1907.63391113281 7 0 5000  
37812 3202.03442382812 7 0 10800  
35020 4704.35498046875 7 0 42000  
34013 3644.59301757813 7 0 36000  
37115 1605.14770507813 7 0 0  
36501 3276.572265625 7 0 0  
34503 2999.77490234375 7 0 0  
7009 6124.76171875 7 1 0  
35619 2859.48291015625 7 0 3000  
7001 14713.8369140625 7 1 0  
34907 2574.01318359375 7 0 4000  
38213 1732.69323730469 7 0 0  
11121 3052.041015625 7 1 0  
10710 1764.52990722656 7 1 0  
37515 3385.82421875 7 0 0  
33711 1691.56311035156 7 0 9000  
36521 2248.07348632812 7 0 5000  
35513 1567.19812011719 7 0 3500  
36515 2320.19873046875 7 0 5500  
38319 3343.669921875 7 0 10400  
38816 2137.43139648437 7 0 0  
36413 2212.63940429687 7 0 10000  
7213 5330.11083984375 7 1 0  
37915 1132.55395507813 7 0 3820  
37418 2023.07800292969 7 0 1000  
36702 2896.90576171875 7 0 20000  
11205 5191.9140625 7 1 0  
10715 3774.11767578125 7 1 0  
34608 1281.80505371094 7 0 0  
11404 2411.78881835937 7 1 0  
35715 1793.16967773438 7 0 19000  
37018 2266.11767578125 7 0 1000  
36511 645.617919921875 7 0 3000  
37806 2093.38671875 7 0 9000  
34112 1546.13537597656 7 0 0  
35304 2240.900390625 7 0 2300  
35218 1047.27380371094 7 0 2500  
37021 1740.08129882813 7 0 24000  
38304 6083.7568359375 7 0 23400  
37805 1209.78393554688 7 0 0  
33701 1509.25256347656 7 0 6000  
35807 2052.2080078125 7 0 0  
38111 1118.845703125 7 0 0  
38614 1866.72973632813 7 0 0  
35905 1310.44506835938 7 0 0  
35213 1172.74291992188 7 0 4000  
35405 2254.01416015625 7 0 0  
34521 1816.39038085938 7 0 2000  
10312 3432.95776367187 7 1 0  
34017 2457.91528320312 7 0 10000  
34407 1955.61352539063 7 0 3000  
35220 2109.806640625 7 0 14000  
11304 3168.63793945312 7 1 0  
38421 2858 7 0 0  
35206 2300.64770507812 7 0 1000  
37016 2821.58471679687 7 0 31000  
37023 1470.8447265625 7 0 5000  
34406 1275.47131347656 7 0 3500  
11309 6937.7919921875 7 1 0  
38810 2293.90234375 7 0 10000  
34301 1617.36462402344 7 0 2000  
11207 5577.6015625 7 1 0  
37027 1502.05407714844 7 0 8500  
11507 2197.39892578125 7 1 0  
34302 1767.58032226563 7 0 6000  
7211 2544.56103515625 7 1 0  
37002 4683.04248046875 7 0 80000  
38415 2789.24658203125 7 0 13000  
11407 3813.46069335937 7 1 0  
10406 2583.96337890625 7 1 0  
35817 2579.79052734375 7 0 3000  
10317 2886.7685546875 7 1 0  
